01/07-06:53:24.685435 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,53992,84,86016,8,0,34421,2
01/07-06:53:24.720726 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,59767,3
01/07-06:53:24.720726 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,59767,3
01/07-06:53:24.737317 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,61200,3
01/07-06:53:24.737317 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,61200,3
01/07-06:53:24.751834 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,18496,1
01/07-06:53:24.751834 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,18496,1
01/07-06:53:24.885889 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,54022,84,86016,8,0,34421,3
01/07-06:53:24.885889 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,54022,84,86016,8,0,34421,3
01/07-06:53:24.952630 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,18496,2
01/07-06:53:24.952630 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,18496,2
01/07-06:53:25.152801 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,18496,3
01/07-06:53:25.152801 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,18496,3
01/07-06:53:25.474580 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,31579,1
01/07-06:53:25.474580 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,31579,1
01/07-06:53:25.684068 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,31579,2
01/07-06:53:25.684068 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,31579,2
01/07-06:53:25.777131 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,3345,1
01/07-06:53:25.777131 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,3345,1
01/07-06:53:25.894127 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,31579,3
01/07-06:53:25.894127 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,31579,3
01/07-06:53:25.986606 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,3345,2
01/07-06:53:25.986606 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,3345,2
01/07-06:53:26.187289 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,3345,3
01/07-06:53:26.187289 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,3345,3
01/07-06:53:26.939847 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,54437,84,86016,8,0,35190,1
01/07-06:53:26.939847 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,54437,84,86016,8,0,35190,1
01/07-06:53:27.140794 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,57,0,54488,84,86016,8,0,35190,2
01/07-06:53:27.140794 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,57,0,54488,84,86016,8,0,35190,2
01/07-06:53:27.342201 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,54516,84,86016,8,0,35190,3
01/07-06:53:27.342201 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,54516,84,86016,8,0,35190,3
01/07-06:53:27.944762 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,26688,1
01/07-06:53:27.944762 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,26688,1
01/07-06:53:28.145094 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,26688,2
01/07-06:53:28.145094 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,26688,2
01/07-06:53:28.346112 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,26688,3
01/07-06:53:28.346112 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,26688,3
01/07-06:53:29.486273 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,65115,1
01/07-06:53:29.486273 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,65115,1
01/07-06:53:29.693099 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,65115,2
01/07-06:53:29.693099 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,65115,2
01/07-06:53:29.905278 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,65115,3
01/07-06:53:29.905278 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,65115,3
01/07-06:53:46.319021 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,5678,255.255.255.255,5678,D4:CA:6D:45:A0:18,FF:FF:FF:FF:FF:FF,0x81,,,,,,64,0,0,115,117760,,,,
01/07-06:54:22.965249 ,1,527,8,"BAD-TRAFFIC same SRC/DST",,0.0.0.0,,224.0.0.1,,00:14:5E:46:2D:F0,01:00:5E:00:00:01,0x3C,,,,,,1,192,0,32,32768,,,,
01/07-06:54:24.214418 ,1,404,6,"ICMP Destination Unreachable Protocol Unreachable",ICMP,112.140.160.160,,112.140.160.15,,A4:DC:BE:F1:10:7B,00:0C:29:67:4E:0E,0x4A,,,,,,255,192,5006,60,61440,3,2,0,0
01/07-06:54:45.002678 ,1,366,7,"ICMP PING *NIX",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33132,84,86016,8,0,18925,1
01/07-06:54:45.002678 ,1,384,5,"ICMP PING",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33132,84,86016,8,0,18925,1
01/07-06:54:46.000707 ,1,366,7,"ICMP PING *NIX",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33165,84,86016,8,0,18925,2
01/07-06:54:46.000707 ,1,384,5,"ICMP PING",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33165,84,86016,8,0,18925,2
01/07-06:54:46.317667 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,5678,255.255.255.255,5678,D4:CA:6D:45:A0:18,FF:FF:FF:FF:FF:FF,0x81,,,,,,64,0,0,115,117760,,,,
01/07-06:54:47.000679 ,1,366,7,"ICMP PING *NIX",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33224,84,86016,8,0,18925,3
01/07-06:54:47.000679 ,1,384,5,"ICMP PING",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33224,84,86016,8,0,18925,3
01/07-06:54:48.000400 ,1,366,7,"ICMP PING *NIX",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33308,84,86016,8,0,18925,4
01/07-06:54:48.000400 ,1,384,5,"ICMP PING",ICMP,88.198.46.51,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,52,0,33308,84,86016,8,0,18925,4
01/07-06:54:58.524415 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,62464,1
01/07-06:54:58.524415 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,62464,1
01/07-06:54:58.730424 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,62464,2
01/07-06:54:58.730424 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,62464,2
01/07-06:54:58.938096 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,51,0,0,84,86016,8,0,62464,3
01/07-06:54:58.938096 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,51,0,0,84,86016,8,0,62464,3
01/07-06:54:59.000785 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,57113,1
01/07-06:54:59.000785 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,57113,1
01/07-06:54:59.188968 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,57113,2
01/07-06:54:59.188968 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,57113,2
01/07-06:54:59.333597 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,57,0,14817,84,86016,8,0,44549,1
01/07-06:54:59.333597 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,57,0,14817,84,86016,8,0,44549,1
01/07-06:54:59.401276 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,57113,3
01/07-06:54:59.401276 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,57113,3
01/07-06:54:59.533415 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,14861,84,86016,8,0,44549,2
01/07-06:54:59.533415 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,14861,84,86016,8,0,44549,2
01/07-06:54:59.543066 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,42061,1
01/07-06:54:59.543066 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,42061,1
01/07-06:54:59.735252 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,14888,84,86016,8,0,44549,3
01/07-06:54:59.735252 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,14888,84,86016,8,0,44549,3
01/07-06:54:59.741629 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,42061,2
01/07-06:54:59.741629 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,42061,2
01/07-06:54:59.942517 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,42061,3
01/07-06:54:59.942517 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,42061,3
01/07-06:55:00.423840 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,5737,1
01/07-06:55:00.423840 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,5737,1
01/07-06:55:00.635622 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,5737,2
01/07-06:55:00.635622 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,5737,2
01/07-06:55:00.845273 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,5737,3
01/07-06:55:00.845273 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,49,0,0,84,86016,8,0,5737,3
01/07-06:55:43.782458 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60856,1
01/07-06:55:43.782458 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60856,1
01/07-06:55:43.993483 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60856,2
01/07-06:55:43.993483 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60856,2
01/07-06:55:44.192341 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,51,0,0,84,86016,8,0,60856,3
01/07-06:55:44.192341 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,51,0,0,84,86016,8,0,60856,3
01/07-06:55:44.274035 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,2844,1
01/07-06:55:44.274035 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,2844,1
01/07-06:55:44.537954 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,2844,2
01/07-06:55:44.537954 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,2844,2
01/07-06:55:44.707404 ,1,366,7,"ICMP PING *NIX",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,2844,3
01/07-06:55:44.707404 ,1,384,5,"ICMP PING",ICMP,208.69.56.237,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,72,0,84,86016,8,0,2844,3
01/07-06:55:44.753379 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,25846,84,86016,8,0,40716,1
01/07-06:55:44.753379 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,25846,84,86016,8,0,40716,1
01/07-06:55:44.868925 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,54865,1
01/07-06:55:44.868925 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,54865,1
01/07-06:55:44.953992 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,25900,84,86016,8,0,40716,2
01/07-06:55:44.953992 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,25900,84,86016,8,0,40716,2
01/07-06:55:45.068936 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,54865,2
01/07-06:55:45.068936 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,54865,2
01/07-06:55:45.155410 ,1,366,7,"ICMP PING *NIX",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,25953,84,86016,8,0,40716,3
01/07-06:55:45.155410 ,1,384,5,"ICMP PING",ICMP,139.162.14.50,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,56,0,25953,84,86016,8,0,40716,3
01/07-06:55:45.269120 ,1,366,7,"ICMP PING *NIX",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,54865,3
01/07-06:55:45.269120 ,1,384,5,"ICMP PING",ICMP,121.244.91.46,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,32,0,84,86016,8,0,54865,3
01/07-06:55:46.322025 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,5678,255.255.255.255,5678,D4:CA:6D:45:A0:18,FF:FF:FF:FF:FF:FF,0x81,,,,,,64,0,0,115,117760,,,,
01/07-06:55:50.849119 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,44912,1
01/07-06:55:50.849119 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,44912,1
01/07-06:55:51.048879 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,44912,2
01/07-06:55:51.048879 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,47,0,0,84,86016,8,0,44912,2
01/07-06:55:51.248917 ,1,366,7,"ICMP PING *NIX",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,44912,3
01/07-06:55:51.248917 ,1,384,5,"ICMP PING",ICMP,154.66.197.14,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,48,0,0,84,86016,8,0,44912,3
01/07-06:55:54.763196 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60935,1
01/07-06:55:54.763196 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60935,1
01/07-06:55:54.966455 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60935,2
01/07-06:55:54.966455 ,1,384,5,"ICMP PING",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,50,0,0,84,86016,8,0,60935,2
01/07-06:55:55.169757 ,1,366,7,"ICMP PING *NIX",ICMP,72.5.230.111,,112.140.160.15,,4C:5E:0C:6A:22:DB,00:0C:29:67:4E:0E,0x62,,,,,,51,0,0,84,86016,8,0,60935,3
